organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_024280455.1 Deltaproteobacteria bacterium, ASM2428045v1	02765767ff03eabd55df3e7937cb0118	4098	4098	1000
GCF_019048265.1 Aeromonas sp. FDAARGOS 1405 strain=FDAARGOS 1405, ASM1904826v1	031d5300c734253a3d4546e07b7e0d6e	4470	4470	1000
GCA_902801475.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG14675	03cd040c5acc658a5e174b0ec92394c8	2907	2907	1000
GCA_016789485.1 Anaerolineales bacterium, ASM1678948v1	045316de16f37ea7849b1aedb6f1e904	2861	2861	1000
GCA_022823305.1 Alphaproteobacteria bacterium, ASM2282330v1	01aeffb705a3ecffb52f9a552a5e2e66	3868	3868	1000
GCA_017403205.1 Clostridia bacterium, ASM1740320v1	04ee460192d46d87d2dba04eb93a318f	883	883	1000
GCA_001831095.1 Verrucomicrobia bacterium GWF2_51_19, ASM183109v1	000ff4da83c456a98a0f3d2c70100d60	1282	1282	1000
GCA_944377425.1 uncultured Clostridia bacterium, E13__bin45	0589d15654a1919fc07f09ed8f2f8ab0	2405	2405	1000
GCA_902524945.1 uncultured Pelagibacteraceae bacterium, AG-337-E15	04ea6da3902ae6cc5d5ff556257f892d	1026	1026	1000
GCA_903919185.1 uncultured Opitutae bacterium, freshwater MAG --- Kiruna3_bin-4549	059a4e902b39002a6ba1717c8211e88a	2217	2217	1000
GCA_002368795.1 Eubacterium sp. UBA3782, ASM236879v1	049290ff47ced112a4c2f0d32a4b950b	2808	2808	1000
GCA_002317795.1 Thaumarchaeota archaeon, ASM231779v1	042487aab04167c1207bb7fb1ba9d639	1652	1652	1000
GCA_002501485.1 Acidimicrobiaceae bacterium UBA7830, ASM250148v1	03d88c6589e4330d9e68d1189585884e	2103	2103	1000
GCF_003355005.1 Sphingomonas sp. FARSPH strain=FARSPH, ASM335500v1	0218f9da278777b8928ce2a6edcdf3d5	3758	3758	1000
GCA_022360015.1 Cytophagales bacterium, ASM2236001v1	02f3fce11fc7875809954a9269104b6a	7338	7338	1000
GCA_002721465.1 Gammaproteobacteria bacterium, ASM272146v1	027a515a0bedb4803b1da695a013ca35	869	869	1000
GCF_000337475.1 Haloterrigena limicola JCM 13563 strain=JCM 13563, ASM33747v1	03f949018000a0286d285a777da2aac8	3398	3398	1000
GCA_022842445.1 Nitrospira sp., ASM2284244v1	05a0de3cdbf22e2ef2459d69ffc37af1	3466	3466	1000
GCF_003415675.1 Rhodoferax sp. IMCC26218 strain=IMCC26218, ASM341567v1	0025939388fa2d6123ca5c583c0dd762	5008	5008	1000
GCA_944327225.1 Candidatus Gastranaerophilales bacterium, BRZ_CV__bin70	0323e269a327b4e5d3c3625e431a4116	1673	1673	1000
GCA_013203595.1 Rhodospirillales bacterium, ASM1320359v1	00d874b3824ce3e876708611311758e0	4467	4467	1000
GCF_900107485.1 Proteiniborus ethanoligenes strain=DSM 21650, IMG-taxon 2599185206 annotated assembly	001499dc581231c9c411f96be2fae215	3207	3207	1000
GCA_011524905.1 Flavobacteriales bacterium, ASM1152490v1	02d6eabb0c907334dd5539aa4c7515d9	2034	2034	1000
GCA_021325635.1 Chloroflexi bacterium, ASM2132563v1	05d6e8f300d72644611601a6b660367c	4711	4711	1000
GCA_003559375.1 Balneolaceae bacterium, ASM355937v1	034a0de89b1ba78706a5a9fe3dd7923f	4258	4258	1000
GCA_910588295.1 uncultured Lachnospiraceae bacterium, MGBC163510	01259b7d9a1927b78c4418cf4cd67e1e	3282	3282	1000
GCF_004010105.1 Microbacterium sp. CPCC 204701 strain=CPCC 204701, ASM401010v1	018e4c741a3eb567bebf0980a128b244	3644	3644	1000
GCA_002438065.1 Bacillales bacterium UBA6331, ASM243806v1	02d5cefee0026c14e6889ff5b66928f3	1556	1556	1000
GCF_014697415.1 Cyanobium sp. FACHB-13342 strain=FACHB-13342, ASM1469741v1	012fc7d3fd5a7e646086e391bbcfa237	2351	2351	1000
GCA_003509825.1 Coriobacteriia bacterium, ASM350982v1	0186c34bb4e8764c3e3f6d6d6f9492a3	1536	1536	1000
GCA_017404785.1 Erysipelotrichaceae bacterium, ASM1740478v1	05dd40fecf1897b164fc541212b03313	1291	1291	1000
GCF_900177815.1 Paenibacillus aquistagni strain=11, IMG-taxon 2708742535 annotated assembly	022a3af85772044cbf5d6ed3dca87bab	5427	5427	1000
GCA_902595195.1 uncultured Candidatus Actinomarina sp., AG-447-L16	0200d20db9d1bdc15dd9bbdcbaaa29c1	934	934	1000
GCF_001591685.1 Lactobacillus murinus DSM 20452 = NBRC 14221 strain=NBRC 14221, ASM159168v1	0476380e0d90bbb5842dfecf1bde2097	2116	2116	1000
GCA_903885195.1 uncultured proteobacterium, freshwater MAG --- Erken-D3_bin-0861	0419d97e683ddbf6b229acf3d132fe9c	2726	2726	1000
GCA_018650845.1 Chloroflexi bacterium, ASM1865084v1	02f80983ac94290e7635f23b99af8342	2444	2444	1000
GCA_003661265.1 Candidatus Korarchaeota archaeon, ASM366126v1	05a57de0ad212813f8cfc3a343aad359	1482	1482	1000
GCA_016705685.1 Propionivibrio sp., ASM1670568v1	009e3c8f84f772d61027361dc32e4734	3466	3466	1000
GCA_019638075.1 Flavobacteriales bacterium, ASM1963807v1	01c5f19dca368b43eb905ac888723e30	3323	3323	1000
GCA_019694615.1 Microthrixaceae bacterium, ASM1969461v1	00ec798a0354c1747afec04d6bc2c256	3748	3748	1000
GCA_902791785.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG13708	01fafe82e177bcb4ead185b6bc6ab123	1587	1587	1000
GCF_009758015.1 Ramlibacter sp. MAH-25 strain=MAH-25, ASM975801v1	0244a01c72cf7cab9a6fae26dab253a2	5530	5530	1000
GCA_016708725.1 Rhodoferax sp., ASM1670872v1	00ae46c06309be42165b40414f47ae4a	5642	5642	1000
GCA_019119775.1 Candidatus Lachnoclostridium pullistercoris, ASM1911977v1	058e526759cf21051aa4c0ca7dceda45	2859	2859	1000
GCA_018830745.1 Chloroflexi bacterium, ASM1883074v1	00adb2b5948efb4c0cc9443e82e1ff57	1519	1519	1000
GCA_902517865.1 uncultured Pelagibacteraceae bacterium, AG-894-A09	01c998a5ec0be0383889e0f72d4ee9df	1001	1001	1000
GCF_009729015.1 Acidianus ambivalens strain=LEI 10, ASM972901v1	016919b9e180365f9e39dc7d3fecf533	2304	2304	1000
GCA_016214855.1 Nitrospirae bacterium, ASM1621485v1	01483035a2e49208251f85a9b0341236	3230	3230	1000
GCF_000236585.1 Thermus sp. CCB_US3_UF1 strain=CCB_US3_UF1, ASM23658v1	0388159ad051003e621ee634750df66e	2256	2256	1000
GCF_900114825.1 Pseudomonas yangmingensis strain=DSM 24213, IMG-taxon 2663762769 annotated assembly	05f8e0b8696295b04c956cddcdd22db1	3083	3083	1000
GCA_017621155.1 Clostridia bacterium, ASM1762115v1	02551051e8d7312a9bdb05e2ef716c87	2069	2069	1000
GCA_903834465.1 uncultured proteobacterium, freshwater MAG --- MJ-time_bin-5735	01d589f98a8445ebeb1ba949c8b5691f	2770	2770	1000
GCA_905186105.1 uncultured Sutterella sp., Sutterella canine HQ MAG	02b48a1b35ad4170fb9bee12bbfb2a19	2572	2572	1000
GCA_903882645.1 uncultured Acidobacteriia bacterium, freshwater MAG --- A14_bin-2537	05c5417996825f6fde49062ee24f1348	5189	5189	1000
GCA_002843005.1 Actinobacteria bacterium HGW-Actinobacteria-3, ASM284300v1	02905c0c377a28d8997b29172bd7879b	1827	1827	1000
GCF_012974865.1 Nonlabens sp. Ci31 strain=Ci31, ASM1297486v1	002694c1755b88368acf42e1de7c1b62	3674	3674	1000
GCA_002781365.1 Sulfurimonas sp. CG01_land_8_20_14_3_00_36_23, ASM278136v1	0150db5ce732554c3e60052ae73929c9	2381	2381	1000
GCA_021157555.1 Deltaproteobacteria bacterium, ASM2115755v1	0067b26dceb2dabef918a5ddf0c2dd4d	2395	2395	1000
GCF_001269805.1 Pseudomonas sp. P1.8 strain=P1.8, ASM126980v1	02c771ab39bfd8ef00b075b5355ae240	6351	6351	1000
GCA_024711155.1 Burkholderiaceae bacterium, ASM2471115v1	01f5c2a5b2d873d7a6e7ab9ae351dbd1	2932	2932	1000
GCA_910587055.1 Candidatus Gastranaerophilales bacterium, MGBC157385	0239d95d1ded12b0233e4c4ee37e8035	2016	2016	1000
GCF_008831085.1 Pseudoclavibacter endophyticus strain=EGI 60007, ASM883108v1	007a93e0b9cb834bedf8a7c148585988	3238	3238	1000
GCA_016901755.1 [Clostridium] spiroforme strain=An567, ASM1690175v1	0410f0cd1dd374e27f5d95f51aa7adb3	2345	2345	1000
GCF_014207645.1 Thalassotalea piscium strain=DSM 26287, ASM1420764v1	05546c22d810d52dab84e077e4b3e759	3971	3971	1000
GCF_004341845.1 Novosphingobium sp. PhB165 strain=PhB165, ASM434184v1	02ec3c6cc3a14eb50afe39f2f007385a	5759	5759	1000
GCA_900313155.1 uncultured Rhodospirillaceae bacterium, Rumen uncultured genome RUG769	007492e2c01b66ef39f5493edd692ee1	1149	1149	1000
GCF_012720095.1 Sneathiella sp. 216LB-ZA1-12 strain=216LB-ZA1-12, ASM1272009v1	04a077dc66503fd4896443e6c2a78010	3879	3879	1000
GCF_002269505.1 Pseudomonas fragi strain=F1801, ASM226950v1	031d76fd8acf1e00831a54302a870d5c	5037	5037	1000
GCA_015521175.1 Desulfurococcales archaeon, ASM1552117v1	01bfad48089021832d229b0f69dad26d	1254	1254	1000
GCA_019694575.1 Myxococcaceae bacterium, ASM1969457v1	048354e43d5618de2e84405bb431dbc2	5117	5117	1000
GCA_900760575.1 Clostridia bacterium, SRS019582_21	02fb523bfd8785f65fb8650d14a8bd84	1984	1984	1000
GCA_020345745.1 Desulfobacterales bacterium, ASM2034574v1	032d996620b94ad795dcd8d560e4bab6	3371	3371	1000
GCA_023411405.1 Proteobacteria bacterium, ASM2341140v1	05c766011f49f1ce90ebb9d010e1e2f3	4814	4814	1000
GCA_905209085.1 uncultured Clostridiales bacterium, ERR1600743-mag-bin.83	0577121652a91194533e84a2dee7741c	3094	3094	1000
GCA_902587295.1 uncultured Pelagibacteraceae bacterium, AG-435-M21	01667d96fe693b1bf2ec7cb59f1a1c12	806	806	1000
GCA_002351955.1 Flavobacteriales bacterium UBA2798, ASM235195v1	056f8cca3d920d74ef59fcfdb7687f8f	3605	3605	1000
GCA_001794635.1 Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_39_28, ASM179463v1	03e622db90ab1d7deaa7a8a8b0974718	783	783	1000
GCA_001769125.1 Bacteroidetes bacterium GWF2_35_48, ASM176912v1	01ba10b26f414a0441c38bd1f810d9be	5809	5809	1000
GCA_007135385.1 Leptolyngbyaceae cyanobacterium CSSed165cm_216, ASM713538v1	014cd2348d7acf6a9a42b1362bf4622c	3426	3426	1000
GCA_910584075.1 uncultured Oscillibacter sp., MGBC114113	01c0e1750910558f05950b8d92810055	2395	2395	1000
GCA_002309035.1 Bacillales bacterium UBA1231, ASM230903v1	00e938e9085a394cadf61180180abf98	1452	1452	1000
GCF_002812085.1 Leptospira levettii strain=MCA2-B-A1, ASM281208v1	0003ffbbfc8fc951382f59c1b1a51046	3974	3974	1000
GCA_902803185.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG14842	05d7feab78ddef4a5d4978c0b80322f4	1796	1796	1000
GCA_913058245.1 uncultured Colwellia sp., SRR3933279_bin.2_MetaBAT_v2.12.1_MAG	013c6191e231f8bd0b78265415ac0699	3030	3030	1000
GCA_017537265.1 Clostridia bacterium, ASM1753726v1	00fcf514e65a45c67707defdf39b5cb2	1118	1118	1000
GCF_900100665.1 Pelagibacterium luteolum strain=CGMCC 1.10267, IMG-taxon 2617270882 annotated assembly	004d11a5db6d260334a67a950af085eb	4185	4185	1000
GCF_900115345.1 Amycolatopsis rubida strain=DSM 44637, IMG-taxon 2675903692 annotated assembly	028e967a6680214763dc566a23246a4d	9886	9886	1000
GCA_005881695.1 Candidatus Bathyarchaeota archaeon, ASM588169v1	0219e27121bd60692b0c706a6219ac86	1910	1910	1000
GCA_007124075.1 Roseimaritima sp., ASM712407v1	0346d6bbeed0886954d1e5fd9606a74f	4355	4355	1000
GCA_905478555.1 uncultured Flavobacteriales bacterium, 0.2_20180419_Bin_72_1	04d5e38e040c0a0e41b0a31259eb557b	1792	1792	1000
GCA_013331845.1 Candidatus Aenigmarchaeota archaeon, ASM1333184v1	00fb6059056740435bd126a21ac2a5f2	873	873	1000
GCA_900546825.1 uncultured Collinsella sp., UMGS919	05056f4a05136183bed81dbc4728f064	2191	2191	1000
GCF_000620165.1 Anoxybacillus tepidamans PS2 strain=PS2, ASM62016v1	04346fca7921e06bebc0dabd935a0323	3344	3344	1000
GCA_944383965.1 uncultured Lachnospiraceae bacterium, BRZ_AV__bin2	00dd40a320fcd0d5c6056f329b74a8ab	2775	2775	1000
GCA_001796355.1 Chloroflexi bacterium GWB2_54_36, ASM179635v1	04388837f5cec3a51bcddb8f02ace600	2814	2814	1000
GCF_000686725.1 Clostridium akagii DSM 12554 strain=DSM 12554, ASM68672v1	03d0a86966dac7e8fd720cd4e9398599	4525	4525	1000
GCA_017625255.1 Lachnospiraceae bacterium, ASM1762525v1	021a4247087e7a46286b5b47347c8390	3078	3078	1000
GCA_903907995.1 uncultured Verrucomicrobia bacterium, freshwater MAG --- Umea2_bin-2232	030a762f8e1fab74b14b6c0b27e13490	5094	5094	1000
GCA_902578325.1 uncultured Pelagibacteraceae bacterium, AG-426-K03	012bf6c0dcffb1431875c2004119f836	886	886	1000
GCA_016186945.1 Deltaproteobacteria bacterium, ASM1618694v1	00b64bbb2c38ec2a22e3aaff8fc62756	2625	2625	1000
GCA_020025955.1 Sutterella sp., ASM2002595v1	00e7366cb4a1ddb8b808defa0fb3ec09	2019	2019	1000
GCF_014279995.1 Synechococcus sp. BIOS-E4-1 strain=BIOS-E4-1, ASM1427999v1	0587d43b82f06004ce1192aee2dba217	3222	3222	1000
GCA_018971025.1 Bacteroidetes bacterium, ASM1897102v1	0094ce3057af8d70d31a20b495ce4e27	1979	1979	1000
GCF_008189525.1 Candidatus Nesciobacter abundans, ASM818952v1	039270f8a95dff0eb5889dfb951af07f	625	625	1000
GCA_000220355.1 Candidatus Nanosalinarum sp. J07AB56, ASM22035v1	050352148c5162004a60017925126a05	1061	1061	1000
GCA_015491485.1 candidate division KSB1 bacterium, ASM1549148v1	02b4b22945985ae0dd7afb5c94f1e1fc	4527	4527	1000
GCA_025055575.1 Flavobacteriales bacterium, ASM2505557v1	0311b308c5b8761e1bc74c27c5465b2e	2398	2398	1000
GCA_017625505.1 Clostridia bacterium, ASM1762550v1	01c3c03c5965fd76f7856a017b54f97d	1024	1024	1000
GCA_003225555.1 Acidobacteria bacterium, ASM322555v1	037f4e5fe6aa2663ded9feae0edf8606	4394	4394	1000
GCA_002951815.1 Sulfobacillus thermotolerans strain=Kr1, ASM295181v1	01f4faf03f454c8b29e1a83eeb825561	3219	3219	1000
GCA_900298985.1 Streptomycetaceae bacterium, Unkown Streptomycetaceae AM_0118	051c504bb7b7a6e049f2b73bbfd6d627	1316	1316	1000
GCF_024172165.1 Nonomuraea thailandensis strain=DSM 46694, ASM2417216v1	03c293567f8c221fe91a6ad1b6575a50	13539	13539	1000
GCA_945877625.1 Methylomonas koyamae, GH-07nov19-321	04ce2a2d3d06c3004005cfac92daaf2e	2526	2526	1000
GCA_002375765.1 Rhizobiales bacterium UBA3584, ASM237576v1	02c7c150aa3994ccd7eb42a2b5f42be5	4035	4035	1000
GCF_003534205.1 Listeria weihenstephanensis strain=WS 4560, Lweihen2.0	036d0337c2178e6a9285308aadc752ab	3377	3377	1000
GCA_002050025.1 Desulfobacteraceae bacterium 4484_190.2, ASM205002v1	0080426863c7a488f0b82ef68854cf0f	2306	2306	1000
GCA_900299115.1 Methylocystaceae bacterium, Methylocystis sp. AM_0528	050a6f7ca4bb04b011663c930ada48cc	2016	2016	1000
GCA_003216075.1 Prochlorococcus sp. AG-409-B05, ASM321607v1	000a33fb49750c5e80befe5364147a8a	1809	1809	1000
GCA_003251775.1 Clostridia bacterium, ASM325177v1	0188c515650f6b85903d8e74f6b3ffb3	3323	3323	1000
GCA_020638135.1 Methylobacteriaceae bacterium, ASM2063813v1	01ce91eaf1be2ce33da6e948d667af14	3108	3108	1000
GCA_017305515.1 Rhizobiales bacterium, ASM1730551v1	0230ff986f8f418b18fff05a29613f8b	3159	3159	1000
GCA_018003015.1 Phycisphaerae bacterium, ASM1800301v1	0448f757f9ecd5e9902a525afe83d752	6924	6924	1000
GCA_003164095.1 Acidimicrobiaceae bacterium, 20120700_S1D	02ee4c8bafb9f305c6ee9bbee6430850	3706	3706	1000
GCA_934486705.1 uncultured Eubacteriales bacterium, ERR7738167_bin.237	02d234860cebf49483c1dc93260e5601	2765	2765	1000
GCF_003265305.2 Alloprevotella sp. E39 strain=E39, ASM326530v2	00927c8be03481924405f41956eaa280	2918	2918	1000
GCF_001482305.1 Leucobacter sp. G161 strain=G161, ASM148230v1	0457f643b159955ce8550d056c566d76	3607	3607	1000
GCF_014697625.1 Anabaena azotica FACHB-119 strain=FACHB-119, ASM1469762v1	03cb45e0a91f1f1b389417ba7e7eb48e	7676	7676	1000
GCA_021849905.1 Proteobacteria bacterium, ASM2184990v1	0476e7cb213d867fb7383542a7893296	1747	1747	1000
GCA_913055885.1 uncultured Rhodospirillales bacterium, SRR6193124_bin.73_MetaBAT_v2.12.1_MAG	016ebfc5bc95ae648c654c2fa5c3ca55	2951	2951	1000
GCA_017624495.1 Lachnospiraceae bacterium, ASM1762449v1	034abd7cf6317015a05c9143e0124ca9	2011	2011	1000
GCF_001507645.1 Hymenobacter sedentarius strain=DG5B, ASM150764v1	04ac65cd4c05c57c4d97e5eec767b571	4856	4856	1000
GCA_006226495.1 Alphaproteobacteria bacterium, ASM622649v1	033625f810a81066de45cd901dccb8b0	4328	4328	1000
GCF_001750165.1 Pseudoalteromonas luteoviolacea strain=S4054249, ASM175016v1	034fd2c8cf5e758f6cbdaadac4c49014	6106	6106	1000
GCA_944386165.1 uncultured Clostridia bacterium, BRZ_D__bin85	0361d3a414e175a74d051a6c2df41d8f	1739	1739	1000
GCA_903902915.1 uncultured Rhizobiales bacterium, freshwater MAG --- AlinenLipids_bin-0897	0043ff6c52d61f6f134b8c2d12c681f7	3705	3705	1000
GCF_000012985.1 Hahella chejuensis KCTC 2396 strain=KCTC 2396, ASM1298v1	0202b8a9f4c03a15f5e514789577698a	7187	7187	1000
GCA_003522105.1 Oscillibacter sp., ASM352210v1	04174c5d7cb0ffc14ef9022b89d55cb5	1980	1980	1000
GCA_015065695.1 Ruminococcaceae bacterium, ASM1506569v1	004e9cffe2c410aa2316579973c6074f	2332	2332	1000
GCA_005889395.1 Chloroflexi bacterium, ASM588939v1	05062505ecd735ad54916ebf147ed4d2	2584	2584	1000
GCA_012270465.1 Synechococcus sp., ASM1227046v1	035c1f3acac9a5c8973c8dc64e2280d9	1778	1778	1000
GCF_000377625.1 Prevotella veroralis DSM 19559 = JCM 6290 strain=DSM 19559, ASM37762v1	028852f319bfee3d116171d42a1d74c2	2846	2846	1000
GCA_002342585.1 Prevotellaceae bacterium UBA2448, ASM234258v1	04c5b6ccba9e920a384951757606b41b	2513	2513	1000
GCA_009692985.1 Dehalococcoidia bacterium, ASM969298v1	0297829b4550c6da093d1f9cfd96ce61	1276	1276	1000
GCA_023418315.1 Bacteroidetes bacterium, ASM2341831v1	009f0155df5a0016566e54bab4d80363	2903	2903	1000
GCA_002419965.1 Pseudomonas sp. UBA5706, ASM241996v1	05bf8251c23fac7530b1322e6f68c40f	6296	6296	1000
GCA_902795045.1 Ruminococcaceae bacterium, Rumen uncultured genome RUG14036	05be10a9cee81ebf1be13cc5af0174bf	2772	2772	1000
GCA_902803535.1 uncultured Bacteroidia bacterium, Rumen uncultured genome RUG14879	029e5fb018be21163598894bc015b9b9	2100	2100	1000
GCA_021778935.1 Proteobacteria bacterium, ASM2177893v1	01894d0adef78d9223f6c4b65aafd2fc	2428	2428	1000
GCA_016783905.1 Bacteroidales bacterium, ASM1678390v1	03a1c3fe113c25a138900435e845592b	2415	2415	1000
GCA_944386955.1 uncultured Oscillospiraceae bacterium, BRZ_AB__bin67	04cbda689a6306475bdc9e3e4fffb1b8	2424	2424	1000
GCA_910577335.1 uncultured Duncaniella sp., MGBC103508	009951c53634df054ca85f7a1a51e5c2	3506	3506	1000
GCA_016179765.1 Chloroflexi bacterium, ASM1617976v1	01e86315eefac13400db4dfba86dd2ec	2334	2334	1000
GCA_902527545.1 uncultured Alphaproteobacteria bacterium, AG-896-E11	038066e0673fc196e532e0b1791ed77c	1330	1330	1000
GCF_004122735.1 Streptomyces sioyaensis strain=DSM 40032, ASM412273v1	0040915abeafe9a1d5be5ea87f4a670b	7792	7792	1000
GCA_016201185.1 Acidobacteria bacterium, ASM1620118v1	04889b45da6c967d0578d994b444f22c	3628	3628	1000
GCF_001969385.1 Salipiger profundus strain=JLT2016, ASM196938v1	032cc0f19bf5c5e1deb9609af7d87b74	5228	5228	1000
GCA_024638815.1 Acidimicrobiales bacterium, ASM2463881v1	0203b6bfd1ad795928baac4919e9d101	4692	4692	1000
GCF_001571045.1 Curtobacterium ammoniigenes NBRC 101786 strain=NBRC 101786, ASM157104v1	04489f92bb4303a55280177501b0edcc	3078	3078	1000
GCF_000827885.1 Vibrio renipiscarius strain=DCR 1-4-2, ASM82788v1	02d80db97d42f491b950b4fa34876d83	4200	4200	1000
GCF_000968535.2 Methylomicrobium alcaliphilum 20Z strain=20Z, ASM96853v1	006c16914076de98b82c3051fd6d3152	4587	4587	1000
GCA_902770735.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG11592	014daed828d3fa57e9141a1d4b6c447b	2852	2852	1000
GCA_002493865.1 Bacillales bacterium UBA7057, ASM249386v1	02eecb7883102ae961c58354d0f0bc2b	1251	1251	1000
GCF_010974825.1 Aeromonas rivipollensis strain=G78, ASM1097482v1	0232a9f215d7100016e647a5f478c47f	4562	4562	1000
GCF_002959855.1 Veillonella denticariosi JCM 15641 strain=JCM 15641, ASM295985v1	043b5e62a0b190038231d5a370d7e021	1929	1929	1000
GCA_001513395.1 Clostridia bacterium DTU080, ASM151339v1	03e56912778b7879d5e17e427f4b6b73	3085	3085	1000
GCF_900187995.1 Prevotella jejuni strain=DSM 26989, IMG-taxon 2724679806 annotated assembly	052d4e1d04265a0bb026713fab8042a8	3604	3604	1000
GCA_009774375.1 Lachnospiraceae bacterium, ASM977437v1	003929280512196a87215aa05cbbc14d	4564	4564	1000
GCF_004364245.1 Streptomyces sp. BK208 strain=BK208, ASM436424v1	04ef65deec2bd4445edca35f9d4ccad9	7750	7750	1000
GCA_944385065.1 uncultured Oscillospiraceae bacterium, BRZ_GA__bin114	01fa4b8a739e1067b2f3f86f8997a2a8	1688	1688	1000
GCA_020636545.1 Chitinophagales bacterium, ASM2063654v1	0310e2aa194ac37c6a37a6d243ad49d0	2289	2289	1000
GCA_018062705.1 Candidatus Shapirobacteria bacterium, ASM1806270v1	0268c0d37b16f03612b5792020192e0e	1087	1087	1000
GCF_002093625.1 Rouxiella silvae strain=213, ASM209362v1	052a2f97255435053f9448a7d4cf820d	5268	5268	1000
GCA_934613185.1 uncultured Clostridia bacterium, ERR7738602_bin.157	02bc7957db6988bc25eaef9ac29e6c09	1896	1896	1000
GCA_944390025.1 uncultured Spirochaetales bacterium, BRZ_KQ__bin75	0547c1b2cf46f10dcdb3ee6f99814659	1916	1916	1000
GCA_019638275.1 Cyclobacteriaceae bacterium, ASM1963827v1	0333c62550f78ba6c856e0beaf424b71	4290	4290	1000
GCA_020846745.1 Bryobacterales bacterium, ASM2084674v1	049101dd32cb56731958a57f7d861a79	7691	7691	1000
GCA_024682415.1 Prevotella sp., ASM2468241v1	04dbf28d9c6b913bb74eeb4f8728c0b9	2482	2482	1000
GCA_018335035.1 Phycisphaerae bacterium, ASM1833503v1	01ec0beb0db09afc0e07c47c6199dc18	2694	2694	1000
GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1	00191848f4049b7a1cb875559983f7c7	3653	3653	1000
GCA_021818875.1 Bacteroidetes bacterium, ASM2181887v1	056c3ee5ce8e1657cd87a0324a0a1d86	4241	4241	1000
GCA_024653875.1 Acidobacteria bacterium, ASM2465387v1	01ab5d75ae61944be619f3cf6a8e6ed6	3170	3170	1000
GCA_020059605.1 Deltaproteobacteria bacterium, ASM2005960v1	059f6b16bb1f32ebf453675827f28087	4297	4297	1000
GCF_001468125.1 Legionella rubrilucens strain=WA-270A-C2, ASM146812v1	005f7c0548b8d1ab49e60fcae362442c	3160	3160	1000
GCA_002405475.1 Burkholderiales bacterium UBA4657, ASM240547v1	02ada8e166df6fb0c7d007a848157d84	2341	2341	1000
GCA_002787355.1 Candidatus Magasanikbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_39_34, ASM278735v1	0313ea19a8fe90e966b1d56164303468	1174	1174	1000
GCA_008015455.1 Polynucleobacter sp., ASM801545v1	019dfdd1f0d20350dccea6ffbe23daa1	1958	1958	1000
GCF_013410065.1 Granulicella arctica strain=X4EP2, ASM1341006v1	014d93bdb9b2133524526e72bc63494a	4311	4311	1000
GCA_017635595.1 Alphaproteobacteria bacterium, ASM1763559v1	058edbac05bd3b89cb79126b73641b8c	1503	1503	1000
GCA_017656505.1 Archaeoglobus sp., ASM1765650v1	042c94938e8525aa64166932d88017b5	2461	2461	1000
GCA_024698845.1 Bacilli bacterium, ASM2469884v1	03e20d3bb8d66debddf0ebfa4f4bc0dc	722	722	1000
GCA_022425725.1 Ilumatobacteraceae bacterium, ASM2242572v1	03b304d727df16c1b214939bd7fd6616	2196	2196	1000
GCA_903877945.1 uncultured Oscillochloris sp., freshwater MAG --- LJ-3-4m_bin-0978	05f69f7b89a2d152c24e618934c46250	4445	4445	1000
GCA_009841405.1 Chloroflexi bacterium, ASM984140v1	05e8ae07b7363b8a475344f05886de08	4206	4206	1000
GCA_002084355.1 Bacteroidetes bacterium 4572_128, ASM208435v1	02543302b009a973ac782bc21c357d97	2604	2604	1000
GCA_004558115.1 Clostridiales bacterium, ASM455811v1	01ebe5ec77b156cbfa49555188c7cb17	1795	1795	1000
GCA_902538515.1 uncultured Prochlorococcus sp., AG-349-N10	040eaee62ffd82977b13cb9fa64e1289	1168	1168	1000
GCA_001800815.1 Euryarchaeota archaeon RBG_19FT_COMBO_56_21, ASM180081v1	05794106315a115a6896f61fe6bc9148	1885	1885	1000
GCA_012735585.1 Tissierella sp., ASM1273558v1	0115249c1e2239ceefa6319e36f1a791	2910	2910	1000
GCF_002906255.1 Komagataeibacter maltaceti strain=LMG 1529, ASM290625v1	018678ff29747c76e8397003c73adf44	3578	3578	1000
GCF_005048265.1 Paracoccus hibiscisoli strain=CCTCC AB2016182, ASM504826v1	01d0e0fec4afe23b54e1012110a68177	3872	3872	1000
GCF_004799755.1 Bacillus timonensis strain=AF060A6, ASM479975v1	05f31b7233b7cc1e265082c3f5a01a75	4926	4926	1000
GCA_019428945.1 Firmicutes bacterium, ASM1942894v1	03cfedddece1a44717847ec75e5453c2	2372	2372	1000
GCA_000992325.1 Parcubacteria group bacterium GW2011_GWD2_38_11, ASM99232v1	055a6993c55e300b1a1525215fa35496	962	962	1000
GCA_900320735.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG630	01aa962cf62b7b605dcdc97b0793af05	816	816	1000
GCA_016868375.1 Betaproteobacteria bacterium, JGI 2017-08-21	054f454b2465dd4719914d6e84594ba5	4588	4588	1000
