organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_003972985.1 Gammaproteobacteria bacterium, ASM397298v1	00a5fa58bbaefef5b2913c1f5f3f6ed1	2225	2225	1000
GCF_000379485.1 Wenxinia marina DSM 24838 strain=DSM 24838, ASM37948v1	01401c9f392ad2ab7a9b3c4087eba6f0	4169	4169	1000
GCA_024638565.1 Bacteroidetes bacterium, ASM2463856v1	0116deb230b62f1a11b96111718a0282	2931	2931	1000
GCA_016196375.1 Candidatus Omnitrophica bacterium, ASM1619637v1	01587db1eaa2a559e466c0f909957e01	1291	1291	1000
GCA_021803405.1 Candidatus Micrarchaeota archaeon, ASM2180340v1	00fd925a34b90ab36af42b54a46ec81e	470	470	1000
GCA_020425835.1 Planctomycetes bacterium, ASM2042583v1	00849df43e4150900cef17d66b2f229d	5104	5104	1000
GCF_000243715.2 Leptospira broomii serovar Hurstbridge str. 5399 strain=5399, gls454050v02	017eec1003b2034b03ed00d3f18179a6	4379	4379	1000
GCA_017546745.1 Clostridia bacterium, ASM1754674v1	0123baad693114efa59294b835315a3e	1142	1142	1000
GCA_009693995.1 Alphaproteobacteria bacterium, ASM969399v1	01709acbe1680bde2cba8cdacfe78982	2270	2270	1000
GCA_900322025.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG750	002a603446b94ed0ad0ed929ed121ca7	1650	1650	1000
GCA_944327045.1 uncultured Desulfovibrio sp., E20__bin138	006e1409e243ab3bc0d34d35f3efa8d2	2386	2386	1000
GCA_021372725.1 Chloroflexi bacterium, ASM2137272v1	015dbff293906742af33afaee5fd4c52	3472	3472	1000
GCF_003751085.1 Micromonospora sp. Llam0 strain=Llam0, ASM375108v1	009f8fd404c9171b6613dbc7c1a44f9d	8619	8619	1000
GCA_902557705.1 uncultured SAR86 cluster bacterium, AG-390-J18	005fcddb408f84431d6188f8ffdc7dca	1053	1053	1000
GCA_000403275.2 Lachnospiraceae bacterium 28-4 strain=28-4, Lach_bact_28-4_V1	0155e252e72e88e045c9b56078b20b95	4161	4161	1000
GCF_012569925.1 Enterobacteriaceae endosymbiont of Donacia cinerea, ASM1256992v1	001d906d76a580e25b33915ad030c0ef	438	438	1000
GCA_020633515.1 Myxococcales bacterium, ASM2063351v1	00fa7cc33754de04cd031e50426d80cc	4518	4518	1000
GCF_013364155.1 Streptomyces sp. NA02950 strain=NA02950, ASM1336415v1	0038b5927bdf383523c25849bf58ce95	9643	9643	1000
GCA_013911595.1 Azoarcus sp., ASM1391159v1	00d6f057644158c2a3e39f9882191eb2	2632	2632	1000
GCA_014762685.1 Gracilimonas sp., ASM1476268v1	008b24c18933af189af99282210f010b	3339	3339	1000
GCA_012518815.1 Epulopiscium sp., ASM1251881v1	003bc395cfc6b1d5881edafdb014af29	2122	2122	1000
GCA_002773855.1 Candidatus Buchananbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_33_19, ASM277385v1	0054ef8bcf6db06b620e6113d0321505	974	974	1000
GCA_016125515.1 Hyphomonas sp., ASM1612551v1	017b075d2b5dfb06b4518809fb7ff2a5	3187	3187	1000
GCA_016756725.1 Synergistaceae bacterium, ASM1675672v1	0012e5285106094d7d3095288a52032b	2225	2225	1000
GCA_944327175.1 uncultured Lactobacillus sp., E27__bin119	0114935863fa8fefc98a0d5eb34c8f0a	1741	1741	1000
GCA_008933045.1 Verrucomicrobia bacterium, ASM893304v1	00f8895ef7bb5831366523f44b20b55f	2661	2661	1000
GCF_000332295.1 Fortiea contorta PCC 7126 strain=PCC 7126, ASM33229v1	014820af4b1a21b7298d5fb5e0b1cbe0	5618	5618	1000
GCA_024408855.1 bacterium, ASM2440885v1	005a9dd4baaabd631220bdc683966c72	1966	1966	1000
GCA_902787185.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG13250	00658c881ed65c5fecd40ef12af146b3	3188	3188	1000
GCA_021813085.1 Chloroflexi bacterium, ASM2181308v1	00e8a2abcfbf096a8f0e21f9e86cae8f	2624	2624	1000
GCA_013373375.1 Gammaproteobacteria bacterium, ASM1337337v1	01405db4035e005db06676d2aa343b0d	4565	4565	1000
GCA_020161015.1 Actinobacteria bacterium, ASM2016101v1	0160e6b3078e021d09ab85c4c736883d	3606	3606	1000
GCA_001803795.1 Nitrospirae bacterium RBG_16_64_22, ASM180379v1	00d8a1cc6f6880f4c710bf847d7773a9	2561	2561	1000
GCA_944389145.1 uncultured Spirochaetaceae bacterium, E16__bin24	01211c742ae8054016a66534c49f86dc	2108	2108	1000
GCA_001312325.1 Lysinibacillus pakistanensis strain=JCM 18776, ASM131232v1	0008431dff44d780c91eaf6fb58e39c6	5020	5020	1000
GCF_021233355.1 Luteimonas sp. D4P002 strain=D4P002, ASM2123335v1	0138e2a7f0e23a43ffea7c791e7806fc	3947	3947	1000
GCA_020632265.1 Pseudomonadales bacterium, ASM2063226v1	0089ffa80c3608ea6a9cce4878a988b5	1086	1086	1000
GCA_023386115.1 Proteobacteria bacterium, ASM2338611v1	00a605323334b1bfca65b30e5f8156bd	7289	7289	1000
GCA_017447485.1 Candidatus Saccharibacteria bacterium, ASM1744748v1	0103f555ef972e4e8581826a318f5227	595	595	1000
GCA_011389985.1 Firmicutes bacterium, ASM1138998v1	0049b5aed4cb73bcaa1aadb2f4f2e520	1914	1914	1000
GCA_020696345.1 Thermoplasmata archaeon, ASM2069634v1	007e05c90f1d8b8934a449a70a651f02	4915	4915	1000
GCA_005790965.1 Burkholderiales bacterium, ASM579096v1	00a235b9addc7f3bc27d75a384599ec8	1151	1151	1000
GCF_014306625.1 Pedobacter sp. CCM 8938 strain=CCM 8938, ASM1430662v1	00943a7aec4f3a38d4e679eb086e8cd0	5073	5073	1000
GCF_000023145.1 Corynebacterium kroppenstedtii DSM 44385 strain=DSM 44385, ASM2314v1	0126fa0b740439720f7ba37f50cfbe3d	2333	2333	1000
GCF_018310695.1 Paenibacillus sp. Marseille-Q4541 strain=Marseille-Q4541, ASM1831069v1	00e3c06dacffb754be251a6ca8dceb2a	5722	5722	1000
GCA_011046365.1 Candidatus Marinimicrobia bacterium, ASM1104636v1	011875fe3dd998225f2f1129dbdb4c2a	2586	2586	1000
GCF_003997495.1 Mesorhizobium sp. M7A.F.Ca.US.008.03.1.1 strain=M7A.F.Ca.US.008.03.1.1, ASM399749v1	00f80113996ee776cbfa150600447c95	6341	6341	1000
GCA_944391565.1 uncultured Alphaproteobacteria bacterium, E02__bin238	0092ebdf912c8c096c1227e9815e54be	1275	1275	1000
GCF_013778325.1 Sphingomonas sp. CGMCC 1.13654 strain=CGMCC 1.13654, ASM1377832v1	017c57766b63e92102ec55b015f202de	4323	4323	1000
GCF_020171525.1 Halobacillus yeomjeoni strain=AcN21-8, ASM2017152v1	00e925a8b8a8f59d2b11ef9174f22233	3342	3342	1000
GCA_001800495.1 Elusimicrobia bacterium RIFOXYB2_FULL_48_7, ASM180049v1	001247b203c3e202c8c845db1dc89d3c	2146	2146	1000
GCF_900070355.1 Devriesea agamarum strain=IMP2, S2_rcS3_S1_rcS3	00a7def5c452132f68b11285b0f8454b	2895	2895	1000
GCA_009380045.1 Luteitalea sp., ASM938004v1	0079aa4551c415aa1990252eb0f4b4bd	4124	4124	1000
GCF_003634095.1 Arthrobacter oryzae strain=DSM 25586, ASM363409v1	007fcdce9e95b69951557ee8a6a4d126	4280	4280	1000
GCF_002312815.1 Agaribacterium haliotis strain=feces2, ASM231281v1	0130cecd71019eee002cb4ffb58e8be5	4076	4076	1000
GCA_903825305.1 uncultured actinobacterium, freshwater MAG --- AlinenLipids_bin-9699	00130078dc7192d959beb424473ece18	1896	1896	1000
GCA_023229845.1 Gallionella sp., ASM2322984v1	006d53d8327bc44f9debe03676bd7ba4	3194	3194	1000
GCA_002401225.1 bacterium, ASM240122v1	0069d6c954be3e039139dcf69beb1403	2448	2448	1000
GCA_017298655.1 Alicyclobacillus ferrooxydans strain=ALEF1, ASM1729865v1	005130b78223108059fd26f91c7a6c73	5707	5707	1000
GCA_013285855.1 Bacteroidetes bacterium, ASM1328585v1	01190f807ca26710da398e3f8bca0161	3148	3148	1000
GCA_002405405.1 Ignavibacteria bacterium UBA4661, ASM240540v1	007f242e76ac576d88e162da2a9a7ec6	2912	2912	1000
GCA_902578495.1 uncultured SAR86 cluster bacterium, AG-911-D02	012efc5d51052439695183ec7c9ad6e8	1181	1181	1000
GCA_016794835.1 Gemmatimonadetes bacterium, ASM1679483v1	008120b863e1be76c22a85a78960c722	4241	4241	1000
GCA_002840015.1 Gammaproteobacteria bacterium HGW-Gammaproteobacteria-2, ASM284001v1	0166893f2d3484e5d86acb4e9b9fa177	3310	3310	1000
GCA_020726025.1 Syntrophus aciditrophicus, ASM2072602v1	0078d65496fdf88f14270e7d64b8c84d	2098	2098	1000
GCF_004348975.1 Sulfitobacter sp. S4J41 strain=S4J41, ASM434897v1	01671be1018c4d8cc09d46a25559ad33	4536	4536	1000
GCF_001427025.1 Mesorhizobium sp. Root554 strain=Root554, Root554	0160aa01eeb7dbbcb826d986bbcea0da	3718	3718	1000
GCA_017534425.1 Bacilli bacterium, ASM1753442v1	0046ada1d7e3886361d483e567289ff3	1354	1354	1000
GCA_009702455.1 Actinobacteria bacterium, ASM970245v1	0003167b3d7fae854a8e5a1d343ccddf	1345	1345	1000
GCA_900539455.1 uncultured Clostridiales bacterium, UMGS134	00e6658aed7d5ae02d9392bc335cdac9	2240	2240	1000
GCA_023458055.1 Proteobacteria bacterium, ASM2345805v1	000f3258afe05fa568b9d027a7627be2	3555	3555	1000
GCA_023248995.1 Candidatus Rokubacteria bacterium, ASM2324899v1	00599cde5992accacac7478a074bf695	2307	2307	1000
GCA_017308595.1 Afipia sp., ASM1730859v1	014a4306a6e6d437b8380e947373b2a7	4648	4648	1000
GCA_019245275.1 Candidatus Eremiobacteraeota bacterium, ASM1924527v1	008ac0dddd1cb40e09bc65cddbc830f3	1729	1729	1000
GCA_003222455.1 Acidobacteria bacterium, ASM322245v1	0028b33efb1f0dec36734fc03e8e40ae	6317	6317	1000
GCA_017435645.1 Clostridium sp., ASM1743564v1	00e60abbb7cc02613dfd01218cff6417	1258	1258	1000
GCF_023051175.1 Alcanivorax sp. CY1518 strain=CY1518, ASM2305117v1	01786bb3e886cf1850150461817d2b1a	3165	3165	1000
GCA_024405735.1 Victivallaceae bacterium, ASM2440573v1	00f5e3a28d1332ebb7337ad1abccfa42	1917	1917	1000
GCA_017626035.1 Alphaproteobacteria bacterium, ASM1762603v1	01039e70e9c99d273ff2df18cc17e285	1591	1591	1000
GCA_000967895.1 Oleispira antarctica RB-8, ASM96789v1	00f45184c8f34d381bda58a46fe055b5	4293	4293	1000
GCA_018901655.1 Nanoarchaeota archaeon, ASM1890165v1	00b6f511b128a318603a233c6e067344	706	706	1000
GCA_017431395.1 Firmicutes bacterium, ASM1743139v1	006f9a61388e1d8ae2e5fc8eaa82f5d2	1556	1556	1000
GCA_017625395.1 Bacilli bacterium, ASM1762539v1	007cd989966bc3e013c0888f085cb1e5	1510	1510	1000
GCF_015644665.1 Roseobacter sp. MH60115 strain=MH60115, ASM1564466v1	011fc7b5f25510362b8e82536b2efa9a	4659	4659	1000
GCA_021792095.1 Candidatus Micrarchaeota archaeon, ASM2179209v1	003a4a0d1ce3dafa483dd61f429ec8db	803	803	1000
