organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_009922885.1 Rhodobacteraceae bacterium, ASM992288v1	0304d6b614ed1cc3c13c6b3d31ec5f42	3102	3102	1000
GCA_023701265.1 Desulfuromonadales bacterium, ASM2370126v1	017c8f999e0f6a6b7d2445af918452a0	2635	2635	1000
GCA_913031285.1 uncultured Alphaproteobacteria bacterium, ERR599052_bin.48_MetaBAT_v2.12.1_MAG	018ed80c3d13cf4b712b69c8aa9390b2	3622	3622	1000
GCA_017860985.1 Deltaproteobacteria bacterium, ASM1786098v1	00ccad68513a8ae1f50f9d0a09685d86	1857	1857	1000
GCA_900761475.1 Clostridia bacterium, SRS075773_34	0233e877449454e94a2a95b2d3acb43f	1471	1471	1000
GCA_002325615.1 Amoebophilaceae bacterium UBA1467, ASM232561v1	0026a602942a8aa5c3b6d07d3777f71a	848	848	1000
GCA_020252385.1 Aestuariivirga sp., ASM2025238v1	00d509bcc81c4382fcc265fdb13ca7f0	3030	3030	1000
GCA_016938195.1 Tissierellales bacterium, ASM1693819v1	0082da594a90c454c94d46dc4a7e2217	2547	2547	1000
GCA_021323255.1 Propionibacteriaceae bacterium, ASM2132325v1	01636408394568a5219ae66e88fd7d54	3375	3375	1000
GCA_002713705.1 Flavobacteriaceae bacterium, ASM271370v1	01e6cda0b391359d3b74b24fc3319efa	2104	2104	1000
GCA_009937555.1 Chlamydiales bacterium, ASM993755v1	00b24d3810d6c52a1eeaab13e5025894	1966	1966	1000
GCA_016211245.1 Candidatus Woesearchaeota archaeon, ASM1621124v1	00c3e001f1cdb00a63680a755ec91c3d	1059	1059	1000
GCA_007845165.1 TM7 phylum sp. oral taxon 351 strain=TM7_HOT_351-SAG3, ASM784516v1	029de670e618e10bef3e02efeb19cd45	606	606	1000
GCA_021846965.1 Proteobacteria bacterium, ASM2184696v1	011578455ecbbca3523a44e8d9aecadc	3667	3667	1000
GCF_900163635.1 Leucobacter sp. 7(1) strain=7(1), ASM90016363v1	00f0095fcabd8dbc6a308ff7492da61d	3874	3874	1000
GCF_000702785.1 Mycoplasma primatum ATCC 25948 strain=ATCC 25948, ASM70278v1	000bab0b520b288677f5bc8c5883871e	913	913	1000
GCA_015233685.1 Nitrospirae bacterium, ASM1523368v1	0227d8c2c0f7b9a1278dae3a21dc4a8c	2038	2038	1000
GCA_905200615.1 uncultured Selenomonadales bacterium, ERR321594-mag-bin.40	003aebf11b31377e47e4646c837796b9	2286	2286	1000
GCF_900660695.1 Mycoplasma meleagridis strain=NCTC10153, 57612_E01-3	00eb73e133afe986c47bfe4a4d1c98a8	650	650	1000
GCF_019351405.1 Stakelama sp. CBK3Z-3 strain=CBK3Z-3, ASM1935140v1	02d0c1dfed846df6c0bfa6acf21a562e	3392	3392	1000
GCA_017395045.1 Bacteroidales bacterium, ASM1739504v1	0269d79d9a5315586dfe1dbe2dd11ca7	2569	2569	1000
GCA_902783595.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG12890	00e58d317c037623f11d7861933c8485	1780	1780	1000
GCF_000687455.2 Burkholderia sp. lig30 strain=lig30, Burkholderia.strain_LIG30_v1.0	00eaceb4b6a72b84a1824c076f6bc43d	5542	5542	1000
GCF_002999135.1 Capnocytophaga sp. oral taxon 878 strain=F0545, ASM299913v1	027964af757630e81e00a769092a1a91	2894	2894	1000
GCA_910587095.1 uncultured Lachnospiraceae bacterium, MGBC158728	0065068a77ac1e9ee898dfff0b415152	3429	3429	1000
GCA_902613855.1 uncultured Pelagibacteraceae bacterium, AG-891-J07	029dee01c3b8c73eb331f809418bb185	1212	1212	1000
GCA_002425705.1 Firmicutes bacterium UBA5559, ASM242570v1	0306851f5d89a03a477c4c812af27a04	1945	1945	1000
GCA_018240565.1 Proteobacteria bacterium, ASM1824056v1	00efba0711c91d815fc32568cb51e0f1	2933	2933	1000
GCA_002436205.1 Candidatus Peribacter sp. UBA6535, ASM243620v1	01a4578e3ce808b1843d044d54adee67	1111	1111	1000
GCA_017425575.1 Lachnospiraceae bacterium, ASM1742557v1	0056b3aed9794af6b50c7254c3fbd6bb	1415	1415	1000
GCA_016794615.1 Pseudonocardia sp., ASM1679461v1	0082e181dd2dc4a6091c08081b245aa2	4269	4269	1000
GCA_024404495.1 Lachnospiraceae bacterium, ASM2440449v1	0208ac601b0617b8d5729e5e8c6f7814	2591	2591	1000
GCA_011773515.1 Deltaproteobacteria bacterium, ASM1177351v1	008d4c5cd27f1f260d4ed7fe35050bca	2427	2427	1000
GCA_002490245.1 Candidatus Bathyarchaeota archaeon B24-2, ASM249024v1	00e0b049a6b6e4057477c8fa6230712a	1368	1368	1000
GCA_902587515.1 uncultured Pelagibacteraceae bacterium, AG-913-I14	00dc972db989dab5a8d257df70bb5bdd	1057	1057	1000
GCA_012516935.1 Holophagae bacterium, ASM1251693v1	02d0a49b45195ca89100e079adc25702	3652	3652	1000
GCF_000685805.1 Psychrobacter phenylpyruvicus DSM 7000 = NBRC 102152 strain=DSM 7000, ASM68580v1	027a482931558bc1c92d8111fc94368b	3016	3016	1000
GCA_016125475.1 Betaproteobacteria bacterium, ASM1612547v1	02422e39dab66de849377658bb1e5394	4940	4940	1000
GCA_900757495.1 uncultured Collinsella sp., ERS537327_7	0204f4a3d8671292d5af2ac1faa882c1	2226	2226	1000
GCA_003554395.1 Syntrophomonadaceae bacterium, ASM355439v1	02c5cb225acfad8b05f28aff538bd5a7	1901	1901	1000
GCA_902762395.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG10756	000a237eb0a99d88dbd1b8c7e891e69c	2656	2656	1000
GCF_007827955.1 Nitrospirillum amazonense strain=BR 11622, ASM782795v1	005c7f2b0e476f98c410e76d9656874b	6679	6679	1000
GCA_018265615.1 Lentisphaeria bacterium, ASM1826561v1	02d56c62d7a346743aa65d118899674c	5076	5076	1000
GCA_002773495.1 bacterium (Candidatus Gribaldobacteria) CG10_big_fil_rev_8_21_14_0_10_37_21, ASM277349v1	02991d999498b3b66e4b033789e91c82	745	745	1000
GCA_018649825.1 Euryarchaeota archaeon, ASM1864982v1	029d5f9b3a3a83b692c82831ed215211	1968	1968	1000
GCF_020176955.1 Nocardia sp. alder85J strain=alder85J, ASM2017695v1	024e19ebdd2e7bfff8f0bd6cb7ad40dd	9538	9538	1000
GCA_900320035.1 uncultured Rhodospirillaceae bacterium, Rumen uncultured genome RUG560	025e005baa72ede11e62e94a6df96e10	1156	1156	1000
GCA_018819285.1 Candidatus Omnitrophica bacterium, ASM1881928v1	00071823727ceabd369ecbf6841dc456	1569	1569	1000
GCA_016214005.1 Candidatus Wolfebacteria bacterium, ASM1621400v1	0013e04f4e9f4b2353ab8f110d41b18a	642	642	1000
GCA_020445605.1 Chromatiales bacterium, ASM2044560v1	018523294fe7d57051f355c06d560933	3322	3322	1000
GCA_020725585.1 Desulfovirgula sp., ASM2072558v1	00730127c6db87bd033846645f33d131	2358	2358	1000
GCA_012513005.1 Ruminococcaceae bacterium, ASM1251300v1	02a4ed2a7e435b835ac5b5ca093381bb	1532	1532	1000
GCA_018524345.1 Alphaproteobacteria bacterium KMM 3653 strain=KMM 3653, ASM1852434v1	00ccc65aec2d73b0aeec770180671dd8	3968	3968	1000
GCA_902624575.1 uncultured Candidatus Marinimicrobia bacterium, AH-287-G16	0168129f31b7214792aff46ae0ae1145	614	614	1000
GCA_015163875.1 Bdellovibrionales bacterium, ASM1516387v1	00423d6862d2b159deeb070af34f7352	1282	1282	1000
GCA_011524645.1 Anaerolineales bacterium, ASM1152464v1	007c7b38563369b29a11c542aae72b50	5625	5625	1000
GCA_023150275.1 Rhodocyclaceae bacterium, ASM2315027v1	00d2664017279da131635e8b74fd439c	3419	3419	1000
GCA_020848665.1 Anaerolineae bacterium, ASM2084866v1	0043d17d462c3a6cf9ff7a4b7d9498c9	2885	2885	1000
GCA_014763615.1 Sphingobacteriales bacterium, ASM1476361v1	01961f13650dd23d4437f5f1d0d11d59	3133	3133	1000
GCA_019234035.1 Candidatus Dormibacteraeota bacterium, ASM1923403v1	02f0d8e91b48c2470dd7cc30997af30d	2813	2813	1000
GCF_006569205.1 Ureibacillus terrenus strain=ATCC BAA-384, ASM656920v1	02b6b8d8201a35c3e65065027ce3d29b	2839	2839	1000
GCA_017620715.1 Muribaculaceae bacterium, ASM1762071v1	02ed43afd5e5c9759149e085a088ee45	1644	1644	1000
GCA_910585205.1 uncultured Lachnospiraceae bacterium, MGBC131886	02e408def1fb2c1e359f821d0fd50521	2664	2664	1000
GCF_023243075.1 Frankia sp. AiPa1 strain=AiPa1, ASM2324307v2	018f3ccb5d29961d40e9c15e6244a680	6928	6928	1000
GCF_000389635.1 Clostridium pasteurianum BC1 strain=BC1, ASM38963v1	0008b547b5057086fa743abd01e23a6b	4930	4930	1000
GCA_000720995.1 Streptomyces celluloflavus strain=NRRL B-2493, ASM72099v1	021c796fbf2bc799a9070c5b1a03578a	8531	8531	1000
GCF_001756855.1 Candidatus Erwinia dacicola strain=IL, ASM175685v1	01725ed433f87c939e80320c40a7ed85	2540	2540	1000
GCA_021740845.1 Bacteroidia bacterium, ASM2174084v1	012a3789f17535bc94b8a812a6e47d3c	4051	4051	1000
GCF_001571345.1 Komagataeibacter xylinus NBRC 15237 strain=NBRC 15237, ASM157134v1	0016f0c594a874cc1acbbfffa4126a2b	3630	3630	1000
GCF_000340865.1 Candidatus Kinetoplastibacterium oncopeltii TCC290E strain=TCC290E, ASM34086v1	029eb1344cd7beef420084874d12848c	814	814	1000
GCF_000011745.1 Candidatus Blochmannia pennsylvanicus str. BPEN strain=BPEN, ASM1174v1	021c1232364bc07041cec86813975826	779	779	1000
GCA_019116805.1 Candidatus Bacteroides merdavium, ASM1911680v1	013567568f79dc24cf40db54f80f2b46	2906	2906	1000
GCA_021780545.1 bacterium, ASM2178054v1	012f2b862fff52afcd47d70d9acace1f	656	656	1000
GCA_944324655.1 uncultured Elusimicrobiales bacterium, BRZ_RC__bin78	0027271623d8d142424062605e7184f9	1652	1652	1000
GCA_024225875.1 bacterium, ASM2422587v1	02af1a2bf656a4f1e185d2cc79fcfb22	2346	2346	1000
GCF_009928685.1 Mucilaginibacter sp. R11 strain=R11, ASM992868v1	00ba80f691e21063fa4ef3bac9648ee3	5723	5723	1000
GCA_944323945.1 Candidatus Gastranaerophilales bacterium, BRZ_AF__bin87	01f4f167fceb2a27824b30ef35bfc336	2235	2235	1000
GCA_003142755.1 Chloroflexi bacterium, 20120800_E2D	00f870847eff973f39d27006b8b74adc	3047	3047	1000
GCA_015066705.1 Ruminococcus sp., ASM1506670v1	003c82eb5268ddd87a1e242b2f36b4cf	1642	1642	1000
GCA_902532195.1 uncultured Pelagibacteraceae bacterium, AG-343-K02	00c11c8c5386b2bd48e8d1b18cd15c44	954	954	1000
GCA_015152465.1 Cyanobacteria bacterium SIG31, ASM1515246v1	02f1ac1a5badcfacd070e1af7c5b194e	1658	1658	1000
GCA_944383295.1 uncultured Clostridia bacterium, E09__bin259	02b6f16494fa17713c957b07447c4037	1024	1024	1000
GCA_009919275.1 Actinobacteria bacterium, ASM991927v1	010b1e6a647ddd786c823bcb48d0c738	2224	2224	1000
GCF_000019705.1 Borrelia recurrentis A1 strain=A1, ASM1970v1	01cae3e2561af61d0df0316ebf69f7b7	1160	1160	1000
GCA_002427535.1 Mageeibacillus sp. UBA5438, ASM242753v1	02171c8f72e10419ecf9bc7b0f704a4f	1416	1416	1000
GCA_003158755.1 Elusimicrobia bacterium, 20120600_E1D	002ea6bdb80e267ca5927b845fec522d	2633	2633	1000
GCA_900543345.1 uncultured Sporolactobacillus sp., UMGS561	0263c392102ac470aa1f89f56ee5e89a	2976	2976	1000
GCA_008668235.1 Collinsella aerofaciens, ASM866823v1	023da97857211b3b844211cb08f0eac2	1992	1992	1000
GCA_021849595.1 Proteobacteria bacterium, ASM2184959v1	0013a458bfb79c8cd6ab3ee605fbf785	2603	2603	1000
GCF_001499675.1 Acetobacter ghanensis strain=LMG 23848T, Acetobacter ghanensis	028366e17e05afc442714203c87ce652	2763	2763	1000
GCA_004376205.1 Dehalococcoidia bacterium, ASM437620v1	01dfbe3e2481ea70ccc0fe685f4e133b	1957	1957	1000
GCF_024807145.1 Microbacterium sp. AK031 strain=AK031, ASM2480714v1	023715191fa46fc90ed7fcdea8383228	3406	3406	1000
GCA_018607995.1 Planktotalea sp., ASM1860799v1	013cf90b5b350657b0d1983b271391bd	3143	3143	1000
GCA_021818945.1 bacterium, ASM2181894v1	000a9470205101daf9a528163a13dc7c	1231	1231	1000
GCA_902792895.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG13812	006bf342747f2a06c6dca51057fcb2d3	3158	3158	1000
GCA_015492715.1 Phycisphaerales bacterium, ASM1549271v1	00e4c742b64a6b83c1589dad989902d6	2664	2664	1000
GCF_019740335.1 Aquisediminimonas sediminicola strain=CH68-4, ASM1974033v1	0133c5a0a47f1af77e76ea576544e8d2	3093	3093	1000
GCF_001884135.1 Bacillus nitratireducens strain=4049, ASM188413v1	0279926d977b332cdcf39bd62509903c	5475	5475	1000
GCF_001267405.1 Moorella thermoacetica strain=DSM 521, ASM126740v1	02d399a86941b47d3f776dbe0aade2d7	2560	2560	1000
GCA_000389735.1 Sulfolobales archaeon Acd1, Acd1	01bdaf6c2069792bfecf2093a537fe50	1502	1502	1000
GCA_900321005.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG644	013094e411bdf9196055b96ba92d7303	2075	2075	1000
GCA_002409215.1 Candidatus Dojkabacteria bacterium UBA5232, ASM240921v1	011e39eea779e265f5afbfb97d8e0759	665	665	1000
GCF_005217615.1 Brevibacillus antibioticus strain=TGS2-1, ASM521761v1	007a0d7c5bfbd9dc7f3eaf7809193418	6093	6093	1000
GCA_017960645.1 Alphaproteobacteria bacterium, ASM1796064v1	00907e8760f61bc895ef1891bfc89731	1148	1148	1000
GCA_019634735.1 Xanthomonadales bacterium, ASM1963473v1	00317c379fe52fc042cf4dad55033b85	3973	3973	1000
GCA_903839875.1 uncultured Bacteroidetes bacterium, freshwater MAG --- Umea3_bin-3336	008f351e519e9ea638c9c8fc9020210e	5332	5332	1000
GCA_018053445.1 Bacteroidales bacterium, ASM1805344v1	0157fcced8548ee0eacb0b31665d56f0	1916	1916	1000
GCF_009646115.1 Pantoea eucalypti strain=LMG 24197, ASM964611v1	00ff741450985695fe39802ab3d81808	4804	4804	1000
GCA_017543265.1 Firmicutes bacterium, ASM1754326v1	00ca55917c3668f789b91c4cd0e79fb7	2485	2485	1000
GCF_018614575.1 Streptomyces sp. ISL-10 strain=ISL-10, ASM1861457v1	01722c19c01293cd6289517b54c389f1	7918	7918	1000
GCA_024280455.1 Deltaproteobacteria bacterium, ASM2428045v1	02765767ff03eabd55df3e7937cb0118	4098	4098	1000
GCA_022823305.1 Alphaproteobacteria bacterium, ASM2282330v1	01aeffb705a3ecffb52f9a552a5e2e66	3868	3868	1000
GCA_001831095.1 Verrucomicrobia bacterium GWF2_51_19, ASM183109v1	000ff4da83c456a98a0f3d2c70100d60	1282	1282	1000
GCF_003355005.1 Sphingomonas sp. FARSPH strain=FARSPH, ASM335500v1	0218f9da278777b8928ce2a6edcdf3d5	3758	3758	1000
GCA_022360015.1 Cytophagales bacterium, ASM2236001v1	02f3fce11fc7875809954a9269104b6a	7338	7338	1000
GCA_002721465.1 Gammaproteobacteria bacterium, ASM272146v1	027a515a0bedb4803b1da695a013ca35	869	869	1000
GCF_003415675.1 Rhodoferax sp. IMCC26218 strain=IMCC26218, ASM341567v1	0025939388fa2d6123ca5c583c0dd762	5008	5008	1000
GCA_013203595.1 Rhodospirillales bacterium, ASM1320359v1	00d874b3824ce3e876708611311758e0	4467	4467	1000
GCF_900107485.1 Proteiniborus ethanoligenes strain=DSM 21650, IMG-taxon 2599185206 annotated assembly	001499dc581231c9c411f96be2fae215	3207	3207	1000
GCA_011524905.1 Flavobacteriales bacterium, ASM1152490v1	02d6eabb0c907334dd5539aa4c7515d9	2034	2034	1000
GCA_910588295.1 uncultured Lachnospiraceae bacterium, MGBC163510	01259b7d9a1927b78c4418cf4cd67e1e	3282	3282	1000
GCF_004010105.1 Microbacterium sp. CPCC 204701 strain=CPCC 204701, ASM401010v1	018e4c741a3eb567bebf0980a128b244	3644	3644	1000
GCA_002438065.1 Bacillales bacterium UBA6331, ASM243806v1	02d5cefee0026c14e6889ff5b66928f3	1556	1556	1000
GCF_014697415.1 Cyanobium sp. FACHB-13342 strain=FACHB-13342, ASM1469741v1	012fc7d3fd5a7e646086e391bbcfa237	2351	2351	1000
GCA_003509825.1 Coriobacteriia bacterium, ASM350982v1	0186c34bb4e8764c3e3f6d6d6f9492a3	1536	1536	1000
GCF_900177815.1 Paenibacillus aquistagni strain=11, IMG-taxon 2708742535 annotated assembly	022a3af85772044cbf5d6ed3dca87bab	5427	5427	1000
GCA_902595195.1 uncultured Candidatus Actinomarina sp., AG-447-L16	0200d20db9d1bdc15dd9bbdcbaaa29c1	934	934	1000
GCA_018650845.1 Chloroflexi bacterium, ASM1865084v1	02f80983ac94290e7635f23b99af8342	2444	2444	1000
GCA_016705685.1 Propionivibrio sp., ASM1670568v1	009e3c8f84f772d61027361dc32e4734	3466	3466	1000
GCA_019638075.1 Flavobacteriales bacterium, ASM1963807v1	01c5f19dca368b43eb905ac888723e30	3323	3323	1000
GCA_019694615.1 Microthrixaceae bacterium, ASM1969461v1	00ec798a0354c1747afec04d6bc2c256	3748	3748	1000
GCA_902791785.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG13708	01fafe82e177bcb4ead185b6bc6ab123	1587	1587	1000
GCF_009758015.1 Ramlibacter sp. MAH-25 strain=MAH-25, ASM975801v1	0244a01c72cf7cab9a6fae26dab253a2	5530	5530	1000
GCA_016708725.1 Rhodoferax sp., ASM1670872v1	00ae46c06309be42165b40414f47ae4a	5642	5642	1000
GCA_018830745.1 Chloroflexi bacterium, ASM1883074v1	00adb2b5948efb4c0cc9443e82e1ff57	1519	1519	1000
GCA_902517865.1 uncultured Pelagibacteraceae bacterium, AG-894-A09	01c998a5ec0be0383889e0f72d4ee9df	1001	1001	1000
GCF_009729015.1 Acidianus ambivalens strain=LEI 10, ASM972901v1	016919b9e180365f9e39dc7d3fecf533	2304	2304	1000
GCA_016214855.1 Nitrospirae bacterium, ASM1621485v1	01483035a2e49208251f85a9b0341236	3230	3230	1000
GCA_017621155.1 Clostridia bacterium, ASM1762115v1	02551051e8d7312a9bdb05e2ef716c87	2069	2069	1000
GCA_903834465.1 uncultured proteobacterium, freshwater MAG --- MJ-time_bin-5735	01d589f98a8445ebeb1ba949c8b5691f	2770	2770	1000
GCA_905186105.1 uncultured Sutterella sp., Sutterella canine HQ MAG	02b48a1b35ad4170fb9bee12bbfb2a19	2572	2572	1000
GCA_002843005.1 Actinobacteria bacterium HGW-Actinobacteria-3, ASM284300v1	02905c0c377a28d8997b29172bd7879b	1827	1827	1000
GCF_012974865.1 Nonlabens sp. Ci31 strain=Ci31, ASM1297486v1	002694c1755b88368acf42e1de7c1b62	3674	3674	1000
GCA_002781365.1 Sulfurimonas sp. CG01_land_8_20_14_3_00_36_23, ASM278136v1	0150db5ce732554c3e60052ae73929c9	2381	2381	1000
GCA_021157555.1 Deltaproteobacteria bacterium, ASM2115755v1	0067b26dceb2dabef918a5ddf0c2dd4d	2395	2395	1000
GCF_001269805.1 Pseudomonas sp. P1.8 strain=P1.8, ASM126980v1	02c771ab39bfd8ef00b075b5355ae240	6351	6351	1000
GCA_024711155.1 Burkholderiaceae bacterium, ASM2471115v1	01f5c2a5b2d873d7a6e7ab9ae351dbd1	2932	2932	1000
GCA_910587055.1 Candidatus Gastranaerophilales bacterium, MGBC157385	0239d95d1ded12b0233e4c4ee37e8035	2016	2016	1000
GCF_008831085.1 Pseudoclavibacter endophyticus strain=EGI 60007, ASM883108v1	007a93e0b9cb834bedf8a7c148585988	3238	3238	1000
GCF_004341845.1 Novosphingobium sp. PhB165 strain=PhB165, ASM434184v1	02ec3c6cc3a14eb50afe39f2f007385a	5759	5759	1000
GCA_900313155.1 uncultured Rhodospirillaceae bacterium, Rumen uncultured genome RUG769	007492e2c01b66ef39f5493edd692ee1	1149	1149	1000
GCA_015521175.1 Desulfurococcales archaeon, ASM1552117v1	01bfad48089021832d229b0f69dad26d	1254	1254	1000
GCA_900760575.1 Clostridia bacterium, SRS019582_21	02fb523bfd8785f65fb8650d14a8bd84	1984	1984	1000
GCA_902587295.1 uncultured Pelagibacteraceae bacterium, AG-435-M21	01667d96fe693b1bf2ec7cb59f1a1c12	806	806	1000
GCA_001769125.1 Bacteroidetes bacterium GWF2_35_48, ASM176912v1	01ba10b26f414a0441c38bd1f810d9be	5809	5809	1000
GCA_007135385.1 Leptolyngbyaceae cyanobacterium CSSed165cm_216, ASM713538v1	014cd2348d7acf6a9a42b1362bf4622c	3426	3426	1000
GCA_910584075.1 uncultured Oscillibacter sp., MGBC114113	01c0e1750910558f05950b8d92810055	2395	2395	1000
GCA_002309035.1 Bacillales bacterium UBA1231, ASM230903v1	00e938e9085a394cadf61180180abf98	1452	1452	1000
GCF_002812085.1 Leptospira levettii strain=MCA2-B-A1, ASM281208v1	0003ffbbfc8fc951382f59c1b1a51046	3974	3974	1000
GCA_913058245.1 uncultured Colwellia sp., SRR3933279_bin.2_MetaBAT_v2.12.1_MAG	013c6191e231f8bd0b78265415ac0699	3030	3030	1000
GCA_017537265.1 Clostridia bacterium, ASM1753726v1	00fcf514e65a45c67707defdf39b5cb2	1118	1118	1000
GCF_900100665.1 Pelagibacterium luteolum strain=CGMCC 1.10267, IMG-taxon 2617270882 annotated assembly	004d11a5db6d260334a67a950af085eb	4185	4185	1000
GCF_900115345.1 Amycolatopsis rubida strain=DSM 44637, IMG-taxon 2675903692 annotated assembly	028e967a6680214763dc566a23246a4d	9886	9886	1000
GCA_005881695.1 Candidatus Bathyarchaeota archaeon, ASM588169v1	0219e27121bd60692b0c706a6219ac86	1910	1910	1000
GCA_013331845.1 Candidatus Aenigmarchaeota archaeon, ASM1333184v1	00fb6059056740435bd126a21ac2a5f2	873	873	1000
GCA_944383965.1 uncultured Lachnospiraceae bacterium, BRZ_AV__bin2	00dd40a320fcd0d5c6056f329b74a8ab	2775	2775	1000
GCA_017625255.1 Lachnospiraceae bacterium, ASM1762525v1	021a4247087e7a46286b5b47347c8390	3078	3078	1000
GCA_903907995.1 uncultured Verrucomicrobia bacterium, freshwater MAG --- Umea2_bin-2232	030a762f8e1fab74b14b6c0b27e13490	5094	5094	1000
GCA_902578325.1 uncultured Pelagibacteraceae bacterium, AG-426-K03	012bf6c0dcffb1431875c2004119f836	886	886	1000
GCA_016186945.1 Deltaproteobacteria bacterium, ASM1618694v1	00b64bbb2c38ec2a22e3aaff8fc62756	2625	2625	1000
GCA_020025955.1 Sutterella sp., ASM2002595v1	00e7366cb4a1ddb8b808defa0fb3ec09	2019	2019	1000
GCA_018971025.1 Bacteroidetes bacterium, ASM1897102v1	0094ce3057af8d70d31a20b495ce4e27	1979	1979	1000
GCA_015491485.1 candidate division KSB1 bacterium, ASM1549148v1	02b4b22945985ae0dd7afb5c94f1e1fc	4527	4527	1000
GCA_017625505.1 Clostridia bacterium, ASM1762550v1	01c3c03c5965fd76f7856a017b54f97d	1024	1024	1000
GCA_002951815.1 Sulfobacillus thermotolerans strain=Kr1, ASM295181v1	01f4faf03f454c8b29e1a83eeb825561	3219	3219	1000
GCA_002375765.1 Rhizobiales bacterium UBA3584, ASM237576v1	02c7c150aa3994ccd7eb42a2b5f42be5	4035	4035	1000
GCA_002050025.1 Desulfobacteraceae bacterium 4484_190.2, ASM205002v1	0080426863c7a488f0b82ef68854cf0f	2306	2306	1000
GCA_003216075.1 Prochlorococcus sp. AG-409-B05, ASM321607v1	000a33fb49750c5e80befe5364147a8a	1809	1809	1000
GCA_003251775.1 Clostridia bacterium, ASM325177v1	0188c515650f6b85903d8e74f6b3ffb3	3323	3323	1000
GCA_020638135.1 Methylobacteriaceae bacterium, ASM2063813v1	01ce91eaf1be2ce33da6e948d667af14	3108	3108	1000
GCA_017305515.1 Rhizobiales bacterium, ASM1730551v1	0230ff986f8f418b18fff05a29613f8b	3159	3159	1000
GCA_003164095.1 Acidimicrobiaceae bacterium, 20120700_S1D	02ee4c8bafb9f305c6ee9bbee6430850	3706	3706	1000
GCA_934486705.1 uncultured Eubacteriales bacterium, ERR7738167_bin.237	02d234860cebf49483c1dc93260e5601	2765	2765	1000
GCF_003265305.2 Alloprevotella sp. E39 strain=E39, ASM326530v2	00927c8be03481924405f41956eaa280	2918	2918	1000
GCA_913055885.1 uncultured Rhodospirillales bacterium, SRR6193124_bin.73_MetaBAT_v2.12.1_MAG	016ebfc5bc95ae648c654c2fa5c3ca55	2951	2951	1000
GCA_903902915.1 uncultured Rhizobiales bacterium, freshwater MAG --- AlinenLipids_bin-0897	0043ff6c52d61f6f134b8c2d12c681f7	3705	3705	1000
GCF_000012985.1 Hahella chejuensis KCTC 2396 strain=KCTC 2396, ASM1298v1	0202b8a9f4c03a15f5e514789577698a	7187	7187	1000
GCA_015065695.1 Ruminococcaceae bacterium, ASM1506569v1	004e9cffe2c410aa2316579973c6074f	2332	2332	1000
GCF_000377625.1 Prevotella veroralis DSM 19559 = JCM 6290 strain=DSM 19559, ASM37762v1	028852f319bfee3d116171d42a1d74c2	2846	2846	1000
GCA_009692985.1 Dehalococcoidia bacterium, ASM969298v1	0297829b4550c6da093d1f9cfd96ce61	1276	1276	1000
GCA_023418315.1 Bacteroidetes bacterium, ASM2341831v1	009f0155df5a0016566e54bab4d80363	2903	2903	1000
GCA_902803535.1 uncultured Bacteroidia bacterium, Rumen uncultured genome RUG14879	029e5fb018be21163598894bc015b9b9	2100	2100	1000
GCA_021778935.1 Proteobacteria bacterium, ASM2177893v1	01894d0adef78d9223f6c4b65aafd2fc	2428	2428	1000
GCA_910577335.1 uncultured Duncaniella sp., MGBC103508	009951c53634df054ca85f7a1a51e5c2	3506	3506	1000
GCA_016179765.1 Chloroflexi bacterium, ASM1617976v1	01e86315eefac13400db4dfba86dd2ec	2334	2334	1000
GCF_004122735.1 Streptomyces sioyaensis strain=DSM 40032, ASM412273v1	0040915abeafe9a1d5be5ea87f4a670b	7792	7792	1000
GCA_024638815.1 Acidimicrobiales bacterium, ASM2463881v1	0203b6bfd1ad795928baac4919e9d101	4692	4692	1000
GCF_000827885.1 Vibrio renipiscarius strain=DCR 1-4-2, ASM82788v1	02d80db97d42f491b950b4fa34876d83	4200	4200	1000
GCF_000968535.2 Methylomicrobium alcaliphilum 20Z strain=20Z, ASM96853v1	006c16914076de98b82c3051fd6d3152	4587	4587	1000
GCA_902770735.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG11592	014daed828d3fa57e9141a1d4b6c447b	2852	2852	1000
GCA_002493865.1 Bacillales bacterium UBA7057, ASM249386v1	02eecb7883102ae961c58354d0f0bc2b	1251	1251	1000
GCF_010974825.1 Aeromonas rivipollensis strain=G78, ASM1097482v1	0232a9f215d7100016e647a5f478c47f	4562	4562	1000
GCA_009774375.1 Lachnospiraceae bacterium, ASM977437v1	003929280512196a87215aa05cbbc14d	4564	4564	1000
GCA_944385065.1 uncultured Oscillospiraceae bacterium, BRZ_GA__bin114	01fa4b8a739e1067b2f3f86f8997a2a8	1688	1688	1000
GCA_018062705.1 Candidatus Shapirobacteria bacterium, ASM1806270v1	0268c0d37b16f03612b5792020192e0e	1087	1087	1000
GCA_934613185.1 uncultured Clostridia bacterium, ERR7738602_bin.157	02bc7957db6988bc25eaef9ac29e6c09	1896	1896	1000
